count,signal,attention,meditation,delta,theta,lalpha,halpha,lbeta,hbeta,lgamma,hgamma
1,0,83,63,9.49969959259033,3.38120007514954,1.32210004329681,2.37019991874695,0.10980000346899,2.28760004043579,7.98000022768974E-2,9.65979957580566
2,0,67,56,56.160701751709,164.162002563477,38.3955993652344,9.00160026550293,5.87799978256226,18.4344997406006,0.708400011062622,143.279006958008
3,0,61,66,115.718101501465,35.592098236084,10.9664001464844,48.9469985961914,10.0502004623413,12.9968004226685,2.94039988517761,128.098495483398
4,0,64,69,109.565101623535,76.2738037109375,18.2101993560791,12.8246002197266,4.28999996185303,19.1602001190186,2.75480008125305,124.804298400879
5,0,53,69,9.24699974060059,4.10839986801147,2.09949994087219,0.541800022125244,0.431400001049042,0.845499992370605,4.83999997377396E-2,7.83169984817505
6,0,63,81,131.620407104492,9.26270008087158,8.06649971008301,4.78599977493286,0.626999974250793,4.16389989852905,0.443399995565414,31.264799118042
7,0,66,80,175.559097290039,57.8650016784668,18.1233005523682,49.2291984558105,4.09240007400513,27.9022998809814,3.15019989013672,154.206100463867
8,0,69,81,22.0109996795654,20.1553993225098,2.03579998016357,16.5095996856689,0.799000024795532,7.62050008773804,0.620599985122681,40.5811996459961
9,0,74,80,1.61310005187988,3.06360006332397,0.629000008106232,1.61660003662109,0.779399991035461,0.766300022602081,0.216800004243851,8.39420032501221
10,0,67,80,196.062393188477,34.2050018310547,25.941499710083,18.0641994476318,8.94839954376221,9.12959957122803,1.27620005607605,87.3251037597656
11,0,63,83,62.4053993225098,11.3407001495361,11.6923999786377,4.59980010986328,9.8971996307373,4.46190023422241,6.12639999389648,2.85809993743896
12,0,61,84,202.223602294922,9.63259983062744,1.52439999580383,10.3627996444702,8.44320011138916,3.07209992408752,5.66639995574951,20.9438991546631
13,0,64,88,82.7639999389648,3.60669994354248,1.63010001182556,3.73140001296997,3.12199997901917,1.79240000247955,0.546199977397919,2.52649998664856
14,0,64,91,9.37209987640381,2.64280009269714,1.71899998188019,6.1023998260498,2.72580003738403,1.00870001316071,0.669200003147125,0.402700006961823
15,0,57,83,214.958694458008,35.4388999938965,3.61059999465942,24.9290008544922,14.1744003295898,5.03299999237061,7.88700008392334,3.06929993629456
16,0,34,67,4.30049991607666,10.4828996658325,0.701099991798401,0.515600025653839,0.935999989509583,0.166700005531311,0.327199995517731,0.975000023841858
17,0,13,63,126.87149810791,16.972900390625,3.80390000343323,4.6237998008728,2.52259993553162,0.837499976158142,1.15359997749329,4.75279998779297
18,0,1,54,76.8953018188477,5.80030012130737,2.02810001373291,1.64160001277924,0.61379998922348,0.221499994397163,0.874000012874603,0.161699995398521
19,0,1,38,264.419708251953,30.747200012207,0.388300001621246,2.93680000305176,6.28520011901855,1.79620003700256,3.83599996566772,2.27710008621216
