count,signal,attention,meditation,delta,theta,lalpha,halpha,lbeta,hbeta,lgamma,hgamma
219,26,0,0,41.9333992004395,22.2005004882812,0.813499987125397,19.9500007629395,1.03279995918274,7.97889995574951,0.226799994707108,40.8950004577637
220,26,0,0,74.9720993041992,166.316101074219,2.27150011062622,130.395797729492,1.31640005111694,29.5195999145508,0.499599993228912,171.710205078125
221,26,0,0,7.05849981307983,5.41820001602173,0.688899993896484,6.35580015182495,1.5324000120163,2.7328999042511,0.198599994182587,10.8020000457764
222,26,0,0,123.02619934082,185.806594848633,2.27360010147095,98.478401184082,2.03640007972717,30.8988990783691,1.57700002193451,166.075897216797
223,26,0,0,138.579406738281,49.4822006225586,4.70879983901978,95.2562026977539,4.22760009765625,36.4631996154785,1.27439999580383,155.636901855469
224,26,0,0,105.655296325684,85.5428009033203,4.98010015487671,99.5080032348633,3.21819996833801,33.9967002868652,0.545799970626831,171.733200073242
225,26,0,0,59.2118988037109,114.387496948242,6.05200004577637,72.0951995849609,2.05920004844666,36.7005004882812,1.93959999084473,155.658706665039
226,26,0,0,17.7801990509033,25.2740993499756,0.757099986076355,32.1063995361328,0.691799998283386,8.09809970855713,0.165399998426437,41.0672988891602
227,26,0,0,112.889297485352,97.7445983886719,2.42129993438721,94.7063980102539,0.287800014019012,30.8512001037598,0.545000016689301,157.746307373047
228,26,0,0,157.518600463867,87.6261978149414,6.08540010452271,52.8884010314941,2.88479995727539,28.6653003692627,1.37399995326996,150.480606079102
229,26,0,0,78.2962036132812,71.3525009155273,13.7137002944946,39.3580017089844,1.52479994297028,31.6870994567871,0.900200009346008,125.950996398926
230,26,0,0,38.7089004516602,22.3043994903564,1.62650001049042,23.2723999023438,0.727800011634827,5.95779991149902,0.148800000548363,35.7932014465332
231,26,0,0,130.595901489258,79.1127014160156,2.37019991874695,73.6869964599609,0.980799973011017,21.9773006439209,0.734200000762939,109.827201843262
232,0,0,0,128.542297363281,7.57399988174438,6.02839994430542,10.33899974823,3.23720002174377,12.3338003158569,0.463600009679794,52.6383018493652
233,0,30,37,72.3926010131836,8.67940044403076,3.51850008964539,2.52220010757446,5.62419986724854,1.88339996337891,0.751800000667572,11.0391998291016
234,0,37,30,21.9720001220703,21.8062992095947,5.0064001083374,9.06960010528564,0.898999989032745,11.1010999679565,0.511600017547607,50.9693984985352
235,0,44,27,160.529495239258,11.5237998962402,4.61359977722168,3.64599990844727,5.05620002746582,8.23610019683838,2.9210000038147,45.7610015869141
236,25,44,27,75.7881011962891,41.4119987487793,9.24349975585938,14.2159996032715,6.3024001121521,1.51750004291534,4.64340019226074,14.6009998321533
237,26,44,27,12.8655996322632,1.34500002861023,0.529299974441528,2.45860004425049,2.02300000190735,1.28960001468658,0.473399996757507,2.27119994163513
238,0,51,26,43.2953987121582,31.1730995178223,2.62430000305176,32.1664009094238,9.03380012512207,20.9384994506836,4.96320009231567,81.1643981933594
239,26,51,26,246.822601318359,48.5376014709473,9.67039966583252,54.0603981018066,2.73979997634888,23.5428009033203,4.30039978027344,106.844802856445
240,26,51,26,36.6869010925293,161.721694946289,10.5438003540039,70.5839996337891,7.86959981918335,28.1783008575439,9.20479965209961,109.887100219727
241,26,51,26,11.9944000244141,90.9798965454102,29.6065998077393,62.0293998718262,19.7264003753662,10.2594995498657,4.4967999458313,82.3748016357422
242,26,51,26,36.1021003723145,61.0848999023438,5.59969997406006,19.556999206543,8.15240001678467,34.0960998535156,4.93699979782104,90.8983001708984
243,26,51,26,70.5311965942383,14.2910995483398,1.70220005512238,11.9032001495361,0.881600022315979,6.32770013809204,2.13299989700317,18.6163997650146
244,0,40,24,46.0579986572266,100.894302368164,28.3411998748779,9.93620014190674,5.16440010070801,6.87799978256226,3.0058000087738,94.5418014526367
245,26,40,24,4.93779993057251,11.1652002334595,0.257099986076355,13.7446002960205,0.819599986076355,4.26669979095459,0.851599991321564,21.090799331665
246,0,30,26,47.689998626709,54.9020004272461,17.3486003875732,5.14419984817505,3.37599992752075,11.6525001525879,1.85459995269775,72.4830017089844
247,26,30,26,30.4307994842529,74.2534027099609,5.01090002059937,42.5876007080078,8.4124002456665,26.9090995788574,4.23979997634888,111.238998413086
248,0,23,30,125.319801330566,33.9341011047363,14.6380996704102,14.7088003158569,3.25740003585815,14.3931999206543,1.92320001125336,105.140998840332
249,26,23,30,150.508407592773,123.088996887207,19.3038997650146,75.8218002319336,4.29540014266968,17.6863994598389,4.90859985351562,81.4074020385742
250,26,23,30,50.0032997131348,5.78170013427734,1.43760001659393,5.7726001739502,0.441199988126755,4.74219989776611,1.13880002498627,23.4118003845215
